Name,Num,Score
Bala Kishore,3693,0.1891
Krzysiek Wilczyński,3694,0.18912
Eduardo Rambauske Pereira Pinto,3695,0.18913
shauryas,3696,0.18913
Jaesuk Kim,3697,0.18914
Kurt Yang,3698,0.18916
grubhoe,3699,0.18917
zwqjoy,3700,0.18917
Alienor de Loynes,3701,0.18918
sophiemary,3702,0.18918
Yuu Ito,3703,0.1892
davedan,3704,0.18921
Mooky The Clown,3705,0.18922
SSMou,3706,0.18922
Branden,3707,0.18923
AlexGuanga,3708,0.18924
Kevin Christian Wibisono,3709,0.18924
Larry Tuch,3710,0.18924
Dejan Paler,3711,0.18925
cloudcloud,3712,0.18927
niradnik,3713,0.18929
aleepunchthrough,3714,0.1893
Jakub Checinski,3715,0.1893
Ketaki Bhalerao,3716,0.1893
加藤征広,3717,0.18931
Dragon_n,3718,0.18931
blexsantos,3719,0.18932
obiaf88,3720,0.18933
Elisabeth Mounier,3721,0.18934
jegan360,3722,0.18937
cbourbeau,3723,0.18941
JIABAO0722,3724,0.18941
kiaserfenix,3725,0.18941
OMlalala,3726,0.18942
Felipe Massicano,3727,0.18943
Rob Scott,3728,0.18946
Daniel Medina,3729,0.18949
Ahmad Farhan,3730,0.1895
Brian Huynh,3731,0.1895
jinbo,3732,0.1895
ChrisChen,3733,0.18952
Pers,3734,0.18952
parithy,3735,0.18953
JP Ramassini,3736,0.18957
Shikha Shah,3737,0.18958
André Delorme,3738,0.18959
Brennan J Flory,3739,0.18959
Ashwinidad,3740,0.1896
Mohit Saxena,3741,0.18961
Vlad Melonari,3742,0.18961
xan2063,3743,0.18961
Berkan,3744,0.18965
adirubasamy,3745,0.18967
ankitrgupta1,3746,0.18967
Ryan Wong,3747,0.18968
Joseph Romani,3748,0.18969
JPCD,3749,0.18969
Murhie,3750,0.18969
Philip Leal,3751,0.18969
Adrian Smith,3752,0.1897
bigbee,3753,0.1897
Reginaldo Junior,3754,0.1897
abbasshah,3755,0.18971
Felix Vemmer,3756,0.18972
pekingzlj,3757,0.18972
Wizeowl,3758,0.18973
Moumita Mitra Mondal,3759,0.18974
macpete,3760,0.18976
Sai Deepak N,3761,0.18976
BasitJaved,3762,0.18977
Hector Sosa,3763,0.18977
Ronald Santoso,3764,0.18977
Atiqur Siddiqui,3765,0.18981
Toofan,3766,0.18983
jyouett,3767,0.18985
Satyam_Jindal,3768,0.18987
Akshay Subramanian,3769,0.1899
Ayush Chaurasia,3770,0.18991
edvaugha,3771,0.18991
cyrilthank,3772,0.18992
dinyat,3773,0.18993
NileshGupta1981,3774,0.18995
Chuan Huang,3775,0.18996
Rodrigo Amorim Ruiz,3776,0.18996
bebarrey,3777,0.18997
Andreas C.,3778,0.18999
Dhin Dhan,3779,0.18999
pochenchou,3780,0.18999
Prashanth Dholli,3781,0.18999
Sean Flannery,3782,0.19
Chung Chiew Yuan,3783,0.19003
Georg Kerbler,3784,0.19005
liruijing,3785,0.19006
AntonMP,3786,0.19007
Aries Li,3787,0.19009
GeekyNerd,3788,0.19009
NickolayKarnev,3789,0.1901
Wee Howe Ang,3790,0.1901
yinengwu,3791,0.1901
msnillo,3792,0.19011
KungFu Ken,3793,0.19012
vlad505,3794,0.19016
Geet,3795,0.19018
Krishnan,3796,0.19018
giraldl,3797,0.19021
Nikita Reutov,3798,0.19022
Vinayak,3799,0.19024
SudhaHariharan,3800,0.19027
Artur Quirino,3801,0.19028
Casper Fredriksson de Rond,3802,0.19031
mrsekut,3803,0.19032
ryang6,3804,0.19033
KunalGupta,3805,0.19034
Ted Yap,3806,0.19034
Will Sim,3807,0.19034
Valencia,3808,0.19036
abbhakan,3809,0.1904
pravinpawar,3810,0.19041
ccliuc,3811,0.19042
Chiranjib748621,3812,0.19042
bright25,3813,0.19044
JMN,3814,0.19044
Vibha,3815,0.19044
Veerachat Petpisit,3816,0.19045
SharifBerdi,3817,0.19046
pjbaudin,3818,0.19047
SV,3819,0.19049
alevasquez,3820,0.1905
Jouni Karjalainen,3821,0.1905
lukaszEckert,3822,0.19052
Zhen Zeng,3823,0.19053
Abe Froman,3824,0.19055
chia-an hsu,3825,0.19055
Darius,3826,0.19056
LalithSai,3827,0.19056
Mathubhalan Gopalan,3828,0.19056
aleck hao,3829,0.19057
thtan8,3830,0.19057
kenvifire,3831,0.19058
gordankaggle,3832,0.19059
AzzaAltobgy,3833,0.1906
Tarbh,3834,0.19061
Bhasker Bamsiya,3835,0.19062
TanviMalhotra,3836,0.19062
Neha Anand,3837,0.19063
Kazuya,3838,0.19066
Ajaighosh,3839,0.19067
Pankaj Upadhyay,3840,0.1907
Decio da Silveira,3841,0.19071
Douglas Arantes,3842,0.19071
hustrc,3843,0.19072
Adarsh Mallandur,3844,0.19073
skiller92,3845,0.19073
ryanbrandnew,3846,0.19074
Susana Contreras,3847,0.19075
Bruno Carvalho,3848,0.19076
Henri Koch,3849,0.19076
redfoxbluefox,3850,0.19077
Hanshika Gupta,3851,0.19078
2017Hope,3852,0.19079
Grey White,3853,0.1908
dnt1024,3854,0.19081
Yashna shravani,3855,0.19081
DataRabBit01,3856,0.19082
David Ethan Costa,3857,0.19082
Cloud M,3858,0.19083
Prayagi,3859,0.19083
Zhenzi Leeu,3860,0.19083
Alexander Ottenhoff,3861,0.19086
VirajKaulkar,3862,0.19086
Carlos Eduardo Mc Courtney,3863,0.19087
ChrisWoods,3864,0.19087
ghanshyam joshi,3865,0.19088
MartinZokov,3866,0.19088
Anusha Gururaja,3867,0.1909
yguzel,3868,0.1909
Chris Mack,3869,0.19091
satish tallapaka,3870,0.19091
Channey Jungmin Park,3871,0.19092
Keiko,3872,0.19093
WarrickCrum,3873,0.19095
AllenWalker777,3874,0.19096
Khaldoon Ghanem,3875,0.19096
Sherif O.,3876,0.19096
Benny,3877,0.19097
PrajnaVadlamani,3878,0.19097
John Suh,3879,0.19099
Aleksandr Lakosovich,3880,0.19101
gmeghana,3881,0.19101
Brandon Barkes,3882,0.19102
Mei Mbah,3883,0.19102
stuart,3884,0.19104
David Levesque,3885,0.19105
Barko,3886,0.19106
Adam Laing,3887,0.19107
PaulP,3888,0.19107
skyekss,3889,0.19108
jacklee24,3890,0.1911
James Tansiri,3891,0.1911
JennaGustafson,3892,0.19111
Pablo Balles,3893,0.19111
Gerard Debold,3894,0.19112
narrowsnap,3895,0.19112
ThomasLaurent,3896,0.19112
xinyih,3897,0.19113
yupiwang,3898,0.19113
dataspert,3899,0.19114
Nadir Latif,3900,0.19114
yashwanthvasa,3901,0.19114
Francesco Denaro,3902,0.19117
Sachin Jain,3903,0.19118
cgarnette,3904,0.19119
Sergiu,3905,0.19119
bcruze,3906,0.19122
Heblar,3907,0.19123
Sterling Fluharty,3908,0.19123
Archit Dani,3909,0.19125
Matheus Silva,3910,0.19125
Gopal Raghavan,3911,0.19127
jdkelly,3912,0.19127
Chris Gibbs,3913,0.19128
Jace Zeta,3914,0.19128
Bellamy,3915,0.19129
Jason Park,3916,0.19129
IVRspot,3917,0.1913
Jordan Hoover,3918,0.1913
hookemhorb,3919,0.19131
harshit638,3920,0.19133
Sinan,3921,0.19133
KareemEmad,3922,0.19134
shearo,3923,0.19134
chichip,3924,0.19135
Noobie102,3925,0.19135
Anindya Manna,3926,0.19136
Skii,3927,0.19136
Ajay Misra,3928,0.19138
Gil L,3929,0.19139
dnithinraj,3930,0.1914
F3d3,3931,0.1914
benpython,3932,0.19141
BRHaigler,3933,0.19141
Jacka Thinker,3934,0.19141
Mikolaj Zurek,3935,0.19142
Ashesh,3936,0.19143
orionh,3937,0.19146
Qudman Anny,3938,0.19147
Shawn Huang,3939,0.19147
Nha Nguyen,3940,0.19148
Vegard Dehlen,3941,0.19148
Vincent G,3942,0.19148
Albert Zhou,3943,0.19149
Brian Wijnandts,3944,0.1915
lucifer226,3945,0.1915
EliasT,3946,0.19154
maturo,3947,0.19154
Delhi_Bhai,3948,0.19156
Idan Yankelev,3949,0.19158
Mick Rz,3950,0.19158
cloverwang,3951,0.19159
HernanLee,3952,0.19159
Busra,3953,0.1916
Madhav Ranka,3954,0.19163
Nishant Nagar,3955,0.19163
Colin G. Wilson,3956,0.19165
namjals,3957,0.19165
Kacper Siemaszko,3958,0.19166
Sanika S,3959,0.19166
asaifm,3960,0.1917
Yang Cao,3961,0.19171
BetterThanU,3962,0.19172
In-Ho Yi,3963,0.19172
Ammar Alyousfi,3964,0.19173
anjoletto,3965,0.19173
Sam vG,3966,0.19174
Arul Raj,3967,0.19175
Paul Schunke,3968,0.19175
brainmeat,3969,0.19176
ra0437,3970,0.19177
Steve Tan,3971,0.19179
Tony Olendo,3972,0.19179
Ussama,3973,0.19179
_faker_,3974,0.1918
Thomas Chapados,3975,0.1918
Libing Chen,3976,0.19181
AlexandraRomao,3977,0.19182
Matthew NK Smith,3978,0.19183
Rajat Agarwal,3979,0.19184
Tissu,3980,0.19184
flowergreen,3981,0.19185
Roberto Buzzini,3982,0.19185
Andy Johnson,3983,0.19186
arnkumar,3984,0.19187
d0alive,3985,0.19187
Colin McLellan,3986,0.19188
himangshu chowdhury,3987,0.19188
prasanna kalenahalli,3988,0.19188
mjlorence,3989,0.19189
Li Zy,3990,0.1919
GokhanS,3991,0.19192
James Young,3992,0.19192
Suwandi Dwi Sahputro,3993,0.19196
chanduvutukuri,3994,0.19197
PARTHASARATHISAMANTARAY,3995,0.19197
PraveenReddy,3996,0.19197
prettycold,3997,0.19197
Aman Raj,3998,0.19198
sanjana42,3999,0.192
tnfmen,4000,0.192
tesdrv,4001,0.19201
gthartiii,4002,0.19204
Ekow,4003,0.19205
Nagarjun Redla,4004,0.19205
ruin,4005,0.19205
MFinnefrock,4006,0.19206
Jai Sidhu,4007,0.19207
Roger Hung,4008,0.19207
Sarangsh Nandi,4009,0.19207
valeriaita,4010,0.19209
Khalid Almufti,4011,0.1921
William Yao,4012,0.1921
SnehaBali,4013,0.19212
Orelus,4014,0.19214
Antrell Banes,4015,0.19216
Janah Kirby,4016,0.19216
Recordatio,4017,0.19216
roshi,4018,0.19219
Tim Lindsey,4019,0.1922
HoangLe,4020,0.19221
Christa Parrish,4021,0.19222
Matt Sullivan,4022,0.19222
Piotr Kubicki,4023,0.19222
András Szántó,4024,0.19225
Kylin2,4025,0.19226
WayneWSD,4026,0.19227
Ali Nasseh,4027,0.19228
kellogs,4028,0.19229
Salvatore Campagna,4029,0.19229
Jason Roche,4030,0.19231
MostlyHarmless73,4031,0.19231
GowthamSiddarth,4032,0.19232
Omer Goldberg,4033,0.19234
Terence Chan Zun Mun,4034,0.19234
Roman Arcea,4035,0.19236
Arenui Anderson,4036,0.19237
venky19791978,4037,0.1924
GAURAVJAIN,4038,0.19241
Arun S,4039,0.19242
Brett Kim,4040,0.19242
Ruokai Wang,4041,0.19242
Zenobia,4042,0.19242
Jess T,4043,0.19244
Rupali,4044,0.19244
Akash Jadhav,4045,0.19246
Mahbub A Rob,4046,0.19248
GrahamSmith,4047,0.19249
lp.dataninja,4048,0.19249
Torsten Knoefel,4049,0.1925
Summer Sofer,4050,0.19251
Marcel Binsfeld,4051,0.19252
mralifar,4052,0.19252
Frankie C,4053,0.19258
ArianAmador,4054,0.19259
ikua,4055,0.19259
Thitivuth Rattanasriampaipong,4056,0.1926
Yannick Le Teigner,4057,0.1926
Anudeep Pala,4058,0.19261
Davide Danesi,4059,0.19262
arphnut,4060,0.19263
dollarbillio,4061,0.19263
A Solsi,4062,0.19266
Emre Arkut,4063,0.19266
AChang,4064,0.19268
Angel L,4065,0.19268
CodyMcMahon,4066,0.19269
John Mc,4067,0.19269
kjana83,4068,0.1927
Amrendra Jha,4069,0.19271
Sahil Arora,4070,0.19271
greenbeb,4071,0.19273
nhayato,4072,0.19273
Tahanima Chowdhury,4073,0.19273
SamMatthews,4074,0.19276
Adrian White,4075,0.19277
mundane,4076,0.19277
Pathik Patel,4077,0.19277
Nicholas Leung,4078,0.19278
Parsa,4079,0.19278
mjaw33,4080,0.19279
Siddy,4081,0.19281
Arijit Sen,4082,0.19282
tanilyildir,4083,0.19282
Milan,4084,0.19284
Golop,4085,0.19285
Siddharth Naidu,4086,0.19285
DayanandPrajapati,4087,0.19287
SirPox,4088,0.19289
Suresh Telu,4089,0.19291
amann camille,4090,0.19293
Balint Toth,4091,0.19293
Chester89,4092,0.19293
ChinmayPathak,4093,0.19293
Egypt Brains,4094,0.19293
Jason White,4095,0.19293
JPLU,4096,0.19293
Kishan Gabani,4097,0.19293
Luis Fernando Zuleta,4098,0.19293
Pragyan Das,4099,0.19293
Siddhant Nanda,4100,0.19293
Simon Barnett,4101,0.19293
timoore92,4102,0.19293
Vadim Kharitonov,4103,0.19293
Gabi Depetri,4104,0.19294
Harsh Bhardwaj,4105,0.19294
Patrick Hayden,4106,0.19295
JoseSarotto,4107,0.19296
Lebogang Doubata,4108,0.19296
KristinaPopova,4109,0.193
Madhan Balasubramanian,4110,0.19305
aliavni,4111,0.19306
jolamb,4112,0.19306
Bogdan Perian,4113,0.19307
Frank Kacer,4114,0.19307
Umit,4115,0.1931
phigasui,4116,0.19311
adriab,4117,0.19312
AnuragChaurasia,4118,0.19312
Gopal Jee,4119,0.19312
Vipul Gupta,4120,0.19315
Adam2,4121,0.19316
FosterGough,4122,0.19317
sunyt111,4123,0.19317
shivamgupta12,4124,0.19318
Gyula Magyar,4125,0.1932
anithakm,4126,0.19321
Weijie Wang,4127,0.19322
Nathan Abbott,4128,0.19323
Salma Elshazly,4129,0.19328
Gerrard,4130,0.19329
David Whittenberg,4131,0.1933
Elizaveta Samorodskikh,4132,0.1933
mtt1,4133,0.1933
ChrisNZ,4134,0.19331
Joey Koh,4135,0.19333
おおさか,4136,0.19334
Devendra Chaudhari,4137,0.19336
zhouzhou77,4138,0.19338
gratsias,4139,0.1934
Kumbirai Kwashira,4140,0.1934
Masaharu Yamamoto,4141,0.1934
ROBTTO,4142,0.1934
wilfredy,4143,0.1934
Ashray Kakadiya,4144,0.19343
sandyskelton,4145,0.19343
Rosa,4146,0.19345
André Diegues,4147,0.19346
Joshua Lawrence,4148,0.19347
Scott Dimmock,4149,0.19347
VBZ111,4150,0.19347
Ivan Magda,4151,0.19349
namagon,4152,0.19349
Yash Shevde,4153,0.19349
babula,4154,0.19351
deathstar 2,4155,0.19352
Nick Badylevich [BSU],4156,0.19352
Michal Zaremba,4157,0.19353
RaulMV,4158,0.19353
Girish Raghunath,4159,0.19354
Pat O’Keeffe,4160,0.19356
Mohit Agarwal,4161,0.19357
[BSU] Dmitry Garbuzov,4162,0.19358
Tony Joblin,4163,0.19358
Yiye Li,4164,0.19358
heyii,4165,0.1936
Gengis,4166,0.19364
Josh Wolf,4167,0.19364
Miguel Chaparro,4168,0.19365
Matt Mackenzie,4169,0.19366
Sibasish Tripathyy,4170,0.19366
Juan A. Ruiz,4171,0.19367
Cip Hoo,4172,0.19369
Zaitsev Maxim,4173,0.19369
Jack Breingan,4174,0.1937
YonelYonkov,4175,0.19375
Tyler Yarnell,4176,0.19376
Reshav Rajput,4177,0.19377
AKLY.,4178,0.19378
bakedw,4179,0.1938
Calvin YU,4180,0.19381
OM,4181,0.19381
Sarzhann,4182,0.19381
nabeeljay,4183,0.19382
Vail Dorcbester,4184,0.19382
Andrew Gross,4185,0.19383
Sai Anirudh Arra,4186,0.19383
Brian Rowley,4187,0.19384
RaNdOmcHaOs,4188,0.19384
Azzam Omair,4189,0.19385
Sarthak Joshi,4190,0.19385
Rick Tyhurst,4191,0.19387
Rasmus Åkerlund,4192,0.19388
cjshnb,4193,0.19389
cordneod,4194,0.1939
Annie Johnson,4195,0.19391
vivek1012,4196,0.19392
Chris Harmon,4197,0.19394
Cleland Loszewski,4198,0.19395
Ignacio Burón,4199,0.19395
jbsmith03,4200,0.19396
Nulu Praveen Kumar,4201,0.19399
hiro tano,4202,0.194
Keegan Stitt,4203,0.19401
Stephan Black,4204,0.19401
Yatin Vij,4205,0.19404
Brian Rao,4206,0.19405
Anshuman Saxena,4207,0.19407
Leonardo Araujo,4208,0.19407
Li Feng,4209,0.1941
kanade2018,4210,0.19412
Srikant Jayaraman ,4211,0.19412
feelidae,4212,0.19413
dongzhuojun,4213,0.19416
physdata,4214,0.19422
Wally Atkins,4215,0.19422
Kevin DeLaplace,4216,0.19425
tansimon252,4217,0.19426
ApratimBajpai,4218,0.19428
Julien Bordas,4219,0.19428
Vinicius Botelho Bizarri,4220,0.1943
Artyom Fadeev,4221,0.19431
Yasin Bhojawala,4222,0.19438
Simone Finelli,4223,0.1944
Pranav Ganorkar,4224,0.19442
Sebastien Villard,4225,0.19442
Victor Gil,4226,0.19442
Gyaniswar Hajong,4227,0.19444
Eric Kao,4228,0.19445
greener,4229,0.19448
Colin Addis,4230,0.19449
Gabriel Carcamo,4231,0.1945
Alex Nikolov,4232,0.19451
jennyliu179,4233,0.19451
VictorGarcia,4234,0.19451
akgp12,4235,0.19453
Tom Baker,4236,0.19454
ciforero,4237,0.19456
KoenOussoren,4238,0.19457
tyamaguchi,4239,0.1946
adityak19,4240,0.19461
jirivlcek,4241,0.19461
dev4Fun,4242,0.19462
AbelSiqueira,4243,0.19465
Simohamed,4244,0.19467
prasunsaxena,4245,0.19472
jchen2186,4246,0.19473
Matsvei Martynkou,4247,0.19474
Travis Dent,4248,0.19475
vijendra,4249,0.19475
aeonezerotwo,4250,0.19476
priyankagupta0194,4251,0.19478
CharlSteyl,4252,0.19479
JariValesin,4253,0.1948
prashantjha21,4254,0.1948
martinmhu,4255,0.19481
Royce,4256,0.19484
Dainel,4257,0.19485
edeliza,4258,0.19485
Eunseong Jang,4259,0.19485
Cody Griffin,4260,0.19486
jailbird009,4261,0.19486
barecasco,4262,0.19487
Kritak Singh,4263,0.19487
Marta Kustra,4264,0.19487
Francois Tillerot,4265,0.1949
jacoporepossi,4266,0.1949
Pankti Shah,4267,0.1949
Alaleh,4268,0.19497
Anika,4269,0.19498
guy barkat,4270,0.195
Marios Paraskevopoulos,4271,0.195
Ayano Muto,4272,0.19501
Stefan Bojarovski,4273,0.19511
Thorne Gladwin,4274,0.19511
Slobodan Milovanovic,4275,0.19513
Bateleur,4276,0.19515
bing0037,4277,0.19516
Robert Yost,4278,0.19516
crewbhb,4279,0.19517
AliKilisli,4280,0.19518
rpicatoste,4281,0.19518
MarkoJavorac,4282,0.19522
Ashutosh Pathak,4283,0.19529
WesDuckett,4284,0.19529
Harun Sokullu,4285,0.1953
Gaurav Singhal,4286,0.19531
yoskovia,4287,0.19532
Albers Uzila,4288,0.19535
Robert Bruffey,4289,0.19538
Sriram Sridharan,4290,0.19538
Tuhin Bhowmick,4291,0.19542
niloofartarighat,4292,0.19543
KamleshKumar,4293,0.19544
Altair,4294,0.19546
Leandro Mineti,4295,0.19548
Ahmad Alhussaini,4296,0.19549
Michael Skarbek,4297,0.19551
Avatar,4298,0.19553
seancheong,4299,0.19556
Naveen Kumar M,4300,0.19559
DavidMuraco,4301,0.1956
Yash patel,4302,0.1956
morichu,4303,0.19563
Aymeric Dispa,4304,0.19564
Jignesh Jain,4305,0.19565
laminnick,4306,0.19565
rmcgibony,4307,0.19568
chenzhuoru27,4308,0.19569
DavinderKumar,4309,0.1957
Kanishth Karthik,4310,0.19571
kayleex,4311,0.19571
AI4MANA,4312,0.19572
Sneh Pratik,4313,0.19576
SourabhGupta,4314,0.19577
Jonathan Cutrell,4315,0.19578
Mr Salazar,4316,0.19578
Paweł Kaczorowski,4317,0.19584
Cady Geer,4318,0.19586
kosuke-shimizu,4319,0.19586
Magdalena Bryza,4320,0.19593
Vipula Dissanayake,4321,0.19594
Yash Agarwal,4322,0.19594
akadavan,4323,0.19595
kevsg,4324,0.19596
Liz Wade,4325,0.19601
rb19,4326,0.19604
aerler,4327,0.19605
Ali Zarezade,4328,0.19606
Edward Opoku,4329,0.19608
Dmitry Leonov,4330,0.19614
AnkurShukla,4331,0.19615
Romain Michelucci,4332,0.19615
YHWang,4333,0.19615
Krishnendu S. Kar,4334,0.19618
Huy Hoang Ta,4335,0.19624
clemkei,4336,0.19625
mvarle,4337,0.19626
Vikash Kaushal,4338,0.19628
Jari E Määttä,4339,0.19634
Diksha Sharma,4340,0.19641
Vozman,4341,0.19645
Jonathan White,4342,0.19647
"Jui-Heng, Lu",4343,0.19648
maven,4344,0.19656
DonDon,4345,0.1966
leaflettuce,4346,0.19662
Yijin Zhao ,4347,0.19664
Andy Nile,4348,0.19667
rhtsingh,4349,0.19668
Efren Mercado Jr,4350,0.1967
rajatseth,4351,0.1967
ccurione,4352,0.19675
MarjanAlavi,4353,0.19675
Gurnoor Singh,4354,0.19679
Sergei Krainov,4355,0.19679
AdishMallik,4356,0.1968
xinshen2012,4357,0.19682
shortcircuit,4358,0.19684
Tori Larson,4359,0.19688
SmitTalashilkar,4360,0.197
Thomas Carey,4361,0.19701
Gouthaman,4362,0.19708
Jun Fukaya,4363,0.19708
Terence Tan,4364,0.19708
Slawek,4365,0.19715
Rahul Goyal,4366,0.19718
karthi2996,4367,0.19722
Elena Dmytriieva,4368,0.19726
Sergey Bykov,4369,0.19736
Rain Ray,4370,0.19737
Vishal A,4371,0.19745
William Borkofsky,4372,0.19746
godmode44,4373,0.19747
Sagnik Chaudhuri,4374,0.19747
abcakshay,4375,0.19748
Abhitesh Debnath,4376,0.19748
Jajwalya,4377,0.19748
Ben Atkinson,4378,0.1975
Machine Learner,4379,0.19753
Vorui_ubivai,4380,0.19753
Agustin Carrasco,4381,0.19755
charc,4382,0.19755
Fabri Damazio,4383,0.19755
Eric Kwok,4384,0.19758
Hunter H,4385,0.19758
Fizzah Shaikh,4386,0.19759
saibhargav,4387,0.19759
abdimoh,4388,0.19765
tatsuroh,4389,0.19765
gannrc,4390,0.19768
Kedar Prasad,4391,0.19768
JeroenV,4392,0.19776
sfertman,4393,0.19776
Tamara Ma,4394,0.19776
whatisthis,4395,0.19782
Alexis Comte,4396,0.19784
Anton Yegorov,4397,0.19787
Ilutiu,4398,0.19789
Leandro Eleutério,4399,0.19792
michael2017le,4400,0.19792
Pavel Dokuchaev,4401,0.19792
KyrinMistry,4402,0.19794
Bruno Roberto,4403,0.19798
Malzan Faren,4404,0.198
mihomizu,4405,0.19801
Qayyuum Harun,4406,0.19806
chrisL,4407,0.19807
Chris Oulton,4408,0.19808
Alex Coleman,4409,0.19813
abbyorourke,4410,0.19816
tulawan,4411,0.19816
Wen-Hsi Huang,4412,0.19817
hellburund,4413,0.19819
NaveenChoudhary,4414,0.19821
Ankie009,4415,0.19822
skb1295,4416,0.19822
deeptipatil,4417,0.19827
JoyceHe,4418,0.19827
snogard,4419,0.19829
Pranshu Gupta,4420,0.19832
Riser,4421,0.19834
Chrwi176,4422,0.19835
Michael Rosen,4423,0.19835
Alexander Zhou,4424,0.19836
ajb0211,4425,0.19837
SteniKoilraj,4426,0.19837
Charles Rule,4427,0.19838
Yasuyuki Hisamatsu,4428,0.19839
Jonathan Arellano,4429,0.19841
bladeralien,4430,0.19842
Tai P.,4431,0.19842
jacdeesh,4432,0.19843
Zain Rizvi,4433,0.19845
Fraa Erasmus,4434,0.19849
Rahul Mody,4435,0.19851
tk0711,4436,0.19851
Khanh Ha,4437,0.19855
SAI KRUSHNA RATH,4438,0.19855
Richard Morgan,4439,0.19857
HashX,4440,0.19858
Maxime Delorme,4441,0.19858
DeanRance,4442,0.19862
Varun Kandukuri,4443,0.19862
irutheu,4444,0.19863
Ajai Ruparelia,4445,0.19865
juaquins,4446,0.19865
heyuan,4447,0.19866
achan1984,4448,0.19868
Ahmed Alghamdi,4449,0.19868
magicyhf,4450,0.19868
Kailey,4451,0.19874
Ivan Laptev,4452,0.19881
jack94,4453,0.19881
Chekryshov Andrey,4454,0.19882
Ruy Valle,4455,0.19887
Tom Krause,4456,0.19889
rameshreddy,4457,0.19901
garvitkhamesra,4458,0.19905
Tate,4459,0.19905
Shahzad Billimoria,4460,0.19906
Sharadh Krishnamurthy,4461,0.1991
Callum Clarke,4462,0.19912
eleminop,4463,0.19914
Marcin Kostecki,4464,0.19915
Craig Li,4465,0.19917
kamleshp,4466,0.19918
Artur Santos,4467,0.19926
krishna612,4468,0.19929
KANKEU,4469,0.1993
Regius,4470,0.19931
rvk1408,4471,0.19933
Dan Russell,4472,0.19939
Rodrigo Cavero,4473,0.19939
Jairus Jimenez,4474,0.1994
Lorenzo Imperatrice,4475,0.1994
Kemal Ardıl Gülez,4476,0.19942
dsollberger,4477,0.19943
srujanpatil,4478,0.19945
Oz Sgpn,4479,0.19948
ramakant shankar,4480,0.19949
lonebird,4481,0.1995
Vamsi M,4482,0.19952
wnawara,4483,0.19953
Grigory Chzhan,4484,0.19954
Kapil Raj,4485,0.19954
Sumant Rana,4486,0.19957
TadPeterson,4487,0.19957
binnie051,4488,0.19958
JP_Thomas,4489,0.19959
JonQuxBurton,4490,0.19961
MercurialC,4491,0.19963
flyingxiao,4492,0.19964
gvidya,4493,0.19973
jyosan1,4494,0.19973
Jeff Huskey,4495,0.19979
Yotti,4496,0.19979
Kamil Kurach,4497,0.1998
Catherine Zou,4498,0.19981
Mark T,4499,0.19981
michaelchen1116,4500,0.19981
Simiao Zhao,4501,0.19981
Bertrand Pigeon,4502,0.19984
juangonzalez0,4503,0.20002
estherjordanaMuwanguzi,4504,0.20004
Andy Coulby,4505,0.20005
nithin98,4506,0.20005
pratyush khatait,4507,0.20005
Sam Smedinghoff,4508,0.20006
darkmagician,4509,0.20007
Maxime Lavaud,4510,0.20009
Richard Purvis,4511,0.20009
kunalkotak,4512,0.20014
Sarthak Mahapatra,4513,0.20015
hlaf,4514,0.20017
superdampfnudel,4515,0.20017
Silvia,4516,0.20018
Aaron Farr,4517,0.20019
Oleg Pyatakov,4518,0.20019
jwang88,4519,0.20021
ocoinc,4520,0.20021
Vastl Martin,4521,0.20021
Sergio Hernandez,4522,0.20022
Dani Usmani,4523,0.20025
Peter White,4524,0.20026
Pattaramanee Arsomngern,4525,0.20029
JuneHaoChing,4526,0.2003
neigedoi,4527,0.20031
hinase07,4528,0.20036
Prashanth Padgur,4529,0.20037
Alex Lejon,4530,0.20041
Jack Li,4531,0.20041
Victor Manuel Martinez Alvarez,4532,0.20041
bahman362,4533,0.20043
sinha,4534,0.20043
Arjun Chattoraj,4535,0.20044
Ipshita Chatterjee,4536,0.20046
Caroline Matthis,4537,0.20047
UoAMalachi,4538,0.20047
ProximaDasMohapatra,4539,0.20048
rAmII,4540,0.20052
RamDotMemory,4541,0.20053
toughcode,4542,0.20053
Yu-Ping Tseng,4543,0.20053
Michael Yee,4544,0.2006
Sardonic Sardine,4545,0.20063
Vamsi N,4546,0.20063
prime8565,4547,0.20064
kunalgoyal,4548,0.20065
Seetha,4549,0.20065
Georgios Georgiadis,4550,0.20069
Nihal Naik,4551,0.20069
Shashank Nautiyal,4552,0.20069
Parag Gurjar,4553,0.20073
Al Alawy,4554,0.20075
Serge,4555,0.20075
Freddie Vargus,4556,0.20077
Rajat Malviya,4557,0.20078
weibin2018,4558,0.2008
Ashutosh Golia,4559,0.20081
Hamdi Douss,4560,0.20081
KaraNashi,4561,0.20084
Petra Heck,4562,0.20087
WasifYar,4563,0.20088
Farid Wajdi,4564,0.20089
jasonchen0321,4565,0.20091
Drew E.,4566,0.20097
AakritiAgarwal,4567,0.20098
himanshuj25,4568,0.20099
vksinha,4569,0.20099
oliverdesum,4570,0.20101
Kevin Luxem,4571,0.20102
lars4269,4572,0.20104
Brett Fazio,4573,0.20105
rashsrini,4574,0.20109
Sanket Gandhi,4575,0.2011
Sai Pavan UE,4576,0.20111
_M,4577,0.20117
Pierre Olivier,4578,0.20117
MohammadHP,4579,0.20122
Puja Bathija,4580,0.20122
jiazhuo,4581,0.2013
Randall H,4582,0.2013
vaibss,4583,0.20131
Hibachi Seaves,4584,0.20132
